GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
96.75934 0.0 95.42843 0.0 37 36 1 1072 1 false false 97.297295 5.0312883E9 1.81103378E11 2.8734260226361294E10 0.0 0.0 3.1001384E22 181103378942 181126360860 1 N 
86.26529 97.04117 31.395658 49.977127 434 324 110 907 121 false true 74.65438 8.9795608E7 2.64489168E8 1.5669127985914394E8 3.889397215353296E8 1.51274108E17 1.8179193E17 29093797898 29093797898 3 N 
98.60389 99.09413 90.43086 90.13172 31044 23428 7616 1981 85 true true 75.46708 3.54676096E8 1.09100147E9 6.247224022091864E9 1.1371386173242542E10 1.2930545E20 1.2985188E20 8309006236694 8309025333894 989 N 
98.007706 97.04149 66.66255 60.311924 221 182 39 73 73 false true 82.35294 7.3031376E7 3.40813248E8 1.2712464305417386E8 4.753554161672652E8 2.25962765E17 2.97669855E17 13291714659 13291714659 12 N 
98.96875 89.25618 35.90713 47.845448 152 141 11 544 57 false true 92.76316 3.01297824E8 3.86209075E9 2.3857014761783534E8 3.6111066041614904E9 1.304009E19 2.5719338E19 42483000000 42483000000 18 N 
43.599995 90.00001 20.90505 23.369642 60 50 10 315 212 false false 83.333336 5.8208625E9 2.91043021E10 3.021294695926729E9 1.220936273357099E10 1.4906855E20 6.91187E20 291043000000 291043000000 3 N 
88.73511 75.0 35.523434 43.506996 55 51 4 73 73 false false 92.72727 6.30392E7 8.0375002E8 4.280414162860376E7 6.632222207525927E8 4.39863716E17 9.885162E17 3215000000 3215000000 2 N 
98.52784 99.127106 89.87444 89.3129 24926 18140 6786 1532 1 true true 72.77541 3.38794784E8 9.0561818E8 4.907157276021486E9 8.368468943879416E9 7.0032324E19 7.03523E19 6145473015498 6145487098698 561 N 
97.9166 0.0 31.179583 NaN 49 48 1 333 40 false false 97.95918 1.80801712E8 0.0 1.7294469187821305E8 0.0 0.0 3.26892581E16 0 8678482859 4 N 
89.04788 96.49027 80.03461 74.1196 165 124 41 106 33 false true 75.15151 4.9495956E7 1.4969512E8 1.2019792951862536E8 2.7734464887973225E8 7.6920064E16 8.6959928E16 6137500000 6137500000 22 N 
63.421257 94.96885 32.90627 56.96696 1219 1139 80 994 891 false true 93.43724 4.9835945E9 7.0954156E10 1.0638788749144194E10 1.0931579398390587E11 1.1949937E22 1.6302064E22 5676334200311 5676334200311 33 N 
98.94269 97.41115 49.064335 27.976418 165 113 52 1393 86 false true 68.48485 5.5561466E8 1.20275878E9 5.682647455571727E8 6.531516196885873E8 4.26606973E17 8.4540253E17 62543460499 62784455879 6 N 
94.37586 71.99999 43.657566 27.422915 32 27 5 1047 239 false false 84.375 2.77296992E8 8.8859994E8 2.284054784711491E8 4.857116840266498E8 2.35915836E17 6.0960711E17 4443000000 7487019884 3 N 
97.61203 86.0 15.740019 44.086758 344 334 10 1553 199 false true 97.093025 1.1989544E8 4.26499968E8 3.865450831919544E7 3.479997844826934E8 1.21103853E17 2.15110207E17 4265000000 40045101000 12 N 
98.331825 98.70566 91.91558 91.21179 19255 13852 5403 1650 66 true true 71.93976 4.189592E8 1.07407309E9 5.676806342609349E9 9.456674779953579E9 8.942903E19 8.98592E19 5803163644129 5803204391642 286 N 
33.10332 85.31857 78.50745 72.59324 126 107 19 172 83 false true 84.92063 3.1560748E7 1.77736832E8 1.07960632516682E8 3.846443117184969E8 1.47951247E17 1.69318692E17 3377000000 3377000000 6 N 
98.78448 98.18631 62.436493 68.244606 290 209 81 1469 191 false true 72.06896 1.11908147E9 2.88750643E9 1.9136175880598354E9 4.658761143636352E9 2.1704054E19 2.4831375E19 233888013151 233888013151 9 N 
96.75932 93.33337 34.408585 73.75814 51 36 15 1767 99 false false 70.588234 1.5393865E9 3.52779418E9 9.85883365807069E8 7.240692114698382E9 5.2427626E19 5.638138E19 52916914378 55417914378 2 N 
92.24959 79.99999 47.35103 43.312225 59 54 5 244 75 false false 91.52542 7.8944432E7 8.526E8 9.105501069558892E7 6.917651855089564E8 4.78539071E17 1.077082E18 4263000000 4263000000 3 N 
87.32138 92.12981 85.73359 85.34054 3803 2254 1549 1047 850 true true 59.268997 1.04592464E8 1.52196096E8 4.947857840341595E8 6.295305642436087E8 3.96309895E17 3.98575576E17 235752500555 235752500565 138 N 
