GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
96.64065 93.425575 41.276543 43.48349 78 61 17 1141 93 false false 78.20513 8.1632864E7 2.87610336E8 7.364617812807861E7 2.436252195493599E8 5.9353244E16 1.01779936E17 4889375070 4979603149 4 N 
44.675926 79.99999 25.308338 32.238804 77 72 5 45 45 false false 93.50649 7069444.5 9.38E7 5947283.270581626 5.775257570013653E7 3.33535993E15 1.08575485E16 469000000 509000000 10 N 
98.968056 95.65217 59.959717 58.37736 167 144 23 694 211 false true 86.22755 2.41727152E8 1.51342144E9 3.321476798262961E8 1.7336640950804608E9 3.00559145E18 4.6227971E18 34808692315 34808704315 6 N 
91.40153 96.994064 91.53223 90.89742 278 213 65 1473 65 false true 76.618706 6.8812339E8 2.2549225E9 5.7196879368958845E9 1.063829577633409E10 1.1317335E20 1.1562817E20 146569959300 146569978441 12 N 
97.44686 94.4444 68.533104 69.06582 79 61 18 1390 80 false false 77.21519 2.19355952E8 7.4284794E8 5.044090699597843E8 1.2004017544411108E9 1.44096441E18 1.71500848E18 13371264585 13380710800 6 N 
98.20642 94.78453 72.32711 58.139194 125 104 21 436 56 false true 83.2 3.90339648E8 1.93311066E9 7.532918338885978E8 2.361083652475604E9 5.5747164E18 7.95486E18 40595326599 40595326599 6 N 
96.87515 95.65217 82.44629 80.03903 191 168 23 962 190 false true 87.958115 1.0367876E8 7.5730573E8 4.8196333350357723E8 1.6612275320121756E9 2.75967715E18 3.18690532E18 17418031057 17418031057 9 N 
98.122444 95.3125 48.202427 49.57575 89 57 32 100 100 false false 64.044945 2.04231578E9 3.63787546E9 3.271140854321902E9 4.613652364346844E9 2.128579E19 2.3831591E19 116412000000 116412000000 2 N 
96.34741 84.375 95.797775 55.52326 780 772 8 1499 1 false true 98.97436 32309.334 2956250.0 396382.6282902578 3274087.4205646985 1.0719648E13 1.92690772E13 23650000 24942809 27 N 
95.9437 94.78453 74.7871 72.99865 64 43 21 37 37 false false 67.1875 8.7568032E8 1.79305984E9 2.3403482349214935E9 3.471840401968888E9 1.2053677E19 1.289526E19 37654252874 37654252874 3 N 
96.488815 89.71194 54.06852 29.783499 98 71 27 122 44 false false 72.44898 1.02127784E8 2.6855824E8 1.0514383317493066E8 1.5812418244472018E8 2.50032616E16 5.2702358E16 7251073328 7251073328 5 N 
95.714325 97.90642 42.7965 68.44122 385 305 80 2059 247 false true 79.22078 1.01036848E8 3.85191072E8 2.034429545489747E8 6.989421230120686E8 4.88520094E17 5.69263693E17 30815279324 30816251640 16 N 
67.643265 89.777794 11.065336 57.411354 111 96 15 2122 377 false true 86.48649 9.4842088E7 5.33365216E8 2.9728818596640747E7 5.722562414977309E8 3.27477203E17 5.19779725E17 8000478825 9104848825 2 N 
97.79248 0.0 38.00081 0.0 50 49 1 503 92 false false 98.0 9.4031352E7 4.6075361E9 7.464554780757156E7 0.0 0.0 2.0371725E19 4607536071 4607536071 2 N 
98.335014 98.3437 80.47933 84.24793 19965 14908 5057 1587 4 true true 74.67068 1.79357104E8 5.2873392E8 4.8787943018356E9 8.406090943475215E9 7.0663594E19 7.078523E19 2673776599426 2673785171339 314 N 
98.46152 87.5 57.517506 21.673927 73 65 8 118 118 false false 89.0411 2.35592816E8 1.91419187E9 4.659399844720001E8 8.13562215529586E8 6.6188353E17 3.47957882E18 15313535734 15313535734 4 N 
97.84534 89.94085 57.690746 49.091564 72 59 13 1221 100 false false 81.94444 1.28302984E8 5.8077101E8 2.2686165687739795E8 5.811646333060255E8 3.37752311E17 5.42479624E17 7550022641 7569877255 3 N 
99.09323 91.83674 35.280735 56.99073 130 116 14 684 120 false true 89.23077 7.2615328E8 6.0166226E9 4.876881244575552E8 6.661460735498195E9 4.4375062E19 7.2364116E19 84232706688 84233723982 3 N 
96.903786 98.9269 96.124954 96.31287 2583 1570 1013 957 41 true true 60.782036 7.5950221E8 1.17711744E9 1.467678140141185E10 1.825404742894979E10 3.3321004E20 3.3338558E20 1192420078225 1192420078225 151 N 
96.98775 97.88551 76.35607 68.978165 141 90 51 898 226 false true 63.82979 3.2430538E7 5.719944E7 7.633872961784668E7 1.0361154465429996E8 1.07353534E16 1.13488487E16 2917172003 2918749603 14 N 
86.33898 79.62129 65.82855 77.403946 163 98 65 656 129 false true 60.1227 1.42076832E8 2.14207984E8 2.4949341154206207E8 4.939540048542969E8 2.43990443E17 2.49193487E17 13923528454 13923528454 44 N 
96.2638 91.6667 47.80488 69.387215 678 666 12 78 78 false true 98.23009 2.2591598E7 1.25383334E9 2.8427055059309043E7 2.0370913414436991E9 4.14974133E18 5.6656971E18 15046000000 15046000000 21 N 
91.63238 87.11113 62.749165 46.54264 42 27 15 1481 3 false false 64.28571 5.5604628E9 1.0008832E10 6.879272656450349E9 8.5184009407998295E9 7.2563154E19 9.235112E19 150132470000 150132470000 3 N 
97.505684 81.44531 49.732143 62.241703 95 63 32 314 95 false false 66.31579 7.2825581E8 1.43375347E9 1.2157282786735377E9 2.645737857216362E9 6.9999319E18 7.4976594E18 45880113820 45880113820 2 N 
97.69308 94.07994 34.92806 50.150032 127 102 25 988 188 false true 80.314964 3.367656E8 1.37400358E9 2.087936729890924E8 1.3451678225938132E9 1.80947673E18 2.88533896E18 34350086843 34350086843 4 N 
99.33466 97.63304 55.353935 76.92386 228 176 52 357 154 false true 77.192986 5.638518E7 1.90842128E8 7.06772022046715E7 4.740406305180225E8 2.24714527E17 2.42793161E17 9923789820 9923789820 12 N 
90.67305 88.88889 88.60611 61.95138 121 112 9 2063 60 false true 92.56198 5.08155E7 6.323607E8 2.4213829115773958E8 7.958274896444235E8 6.3334144E17 9.7153624E17 5691246536 5691339064 6 N 
98.739334 99.26551 95.30341 94.88985 24091 16277 7814 2358 515 true true 67.56465 1.35958707E9 2.83218227E9 4.8767560541747536E10 7.624372793152779E10 5.813723E21 5.814237E21 22131050059219 22131094323509 404 N 
99.40196 98.495514 61.49915 69.29847 483 411 72 762 280 false true 85.09317 8.0412728E7 4.59022592E8 2.6048147847064596E8 7.9117959194077E8 6.2596523E17 7.6931063E17 33049624737 33049624737 5 N 
98.63018 99.15311 89.61964 88.411064 18014 12074 5940 1383 1 true true 67.02565 5.23588864E8 1.0642615E9 6.023125945825568E9 8.970308923609335E9 8.046517E19 8.075936E19 6321673465001 6321673468001 335 N 
81.44531 62.5 71.59289 26.38889 36 32 4 62 62 false false 88.888885 9000000.0 7.2E7 2.1630418396323267E7 3.97994974842648E7 1.58400004E15 5.5530003E15 288000000 288000000 3 N 
94.14734 90.20387 90.48384 84.27052 116 77 39 1069 43 false true 66.37931 7.2736E7 1.43606944E8 2.512450303785537E8 3.3900777093495214E8 1.14926264E17 1.19948996E17 5600670839 5600670839 9 N 
97.21744 94.89603 49.46996 68.9099 207 184 23 452 264 false true 88.888885 2.092995E7 1.67114224E8 5.642256581642213E7 2.500821438274789E8 6.2541076E16 8.3910931E16 3843626402 3851111081 4 N 
98.90536 0.0 58.238228 0.0 98 97 1 461 70 false false 98.97959 1.5450165E7 1.49866598E9 3.393816847102213E7 0.0 0.0 2.19992939E18 1498666021 1498666021 6 N 
95.731094 94.00001 42.11772 58.73377 145 125 20 1072 158 false true 86.206894 9.3972808E7 5.8733018E8 1.2380182168606003E8 7.568677530912495E8 5.72848857E17 8.1625036E17 11746602669 11746602669 3 N 
92.659935 50.0 71.00407 3.5963933 145 143 2 185 185 false true 98.62069 5.1272692E7 3.2508247E9 2.2746317083453894E8 2.3382489600003505E8 5.4674083E16 1.0291808E19 6501649819 7332001082 10 N 
68.559555 79.99999 23.228745 34.285717 43 38 5 21 21 false false 88.37209 2736842.0 1.96E7 1270810.1544894397 1.2595237195067031E7 1.58640003E14 4.43006079E14 98000000 104000000 7 N 
94.378746 87.5 49.29873 35.94925 34 26 8 23 23 false false 76.47059 4.0923076E7 1.33E8 3.879127958856662E7 9.971960689854328E7 9.9439993E15 1.84221606E16 1064000000 1064000000 6 N 
96.78606 50.0 39.070187 48.853695 35 33 2 622 59 false false 94.28571 2.64353536E8 4.361833E9 2.5282842958835202E8 4.261833088000002E9 1.8163222E19 3.4952558E19 8723666507 8723666507 2 N 
98.38692 79.99999 94.38128 59.743416 67 62 5 384 46 false false 92.537315 7.6898056E7 9.5353568E8 4.1006153836239153E8 1.1267719564738083E9 1.26961501E18 2.03810863E18 4767678765 4767678765 8 N 
93.555405 94.64924 54.79489 60.561474 152 123 29 1290 63 false true 80.92105 9.0365702E8 3.8327511E9 1.0000264726072614E9 5.311320958271514E9 2.821013E19 3.6789723E19 111149800000 111149800000 6 N 
97.06798 96.296295 44.009964 34.795902 63 36 27 56 22 false false 57.142857 7.734167E8 1.03122214E9 6.906183732840326E8 7.001588312217101E8 4.90222379E17 5.56686036E17 27843000000 27843000000 4 N 
97.61301 96.3668 93.49252 100.78952 161 127 34 299 99 false true 78.88199 1.35607258E9 5.0649769E9 6.551602626688067E9 1.5056786915808445E10 2.2670684E20 2.404628E20 172209191338 172221191338 6 N 
54.57917 0.0 98.259636 NaN 78 77 1 2038 25 false false 98.71795 1.16993702E9 0.0 8.853708455881973E9 0.0 0.0 1.36875261E18 0 90085204083 7 N 
96.11074 90.00001 63.219334 39.681313 95 85 10 78 78 false false 89.47369 2.7317648E7 2.32199984E8 4.334219836567535E7 2.068210777049579E8 4.2774962E16 8.4751731E16 2322000000 2322000000 12 N 
93.33337 87.60329 67.45018 47.22205 41 30 11 1232 63 false false 73.17073 1.8774718E7 5.1203688E7 2.657373730321933E7 4.4171416568322524E7 1.95111439E15 3.00275176E15 563240549 563241553 3 N 
92.30773 0.0 45.48082 0.0 27 26 1 72 9 false false 96.296295 1.65771792E8 2.264E9 2.428519473225734E8 0.0 0.0 4.40256166E18 2264000000 4310067111 4 N 
91.834305 91.55562 51.882088 48.524857 125 65 60 893 97 false true 52.0 1.02670704E8 1.112266E8 1.0975109888999026E8 1.1068236183211179E8 1.22505857E16 1.23237902E16 6673597000 6673597000 2 N 
94.89791 85.714294 24.003973 41.368866 35 28 7 161 92 false false 80.0 1.1807144E8 4.57999968E8 5.758777683516231E7 3.511759909398319E8 1.23324583E17 2.38876014E17 3206000000 3306000000 2 N 
97.119965 92.85715 33.935944 32.84908 64 50 14 828 368 false false 78.125 1.47911664E8 5.28255904E8 1.246667802296586E8 3.124950553840788E8 9.7653168E16 2.42314874E17 7395582365 7395582365 2 N 
99.498116 98.38889 83.13782 60.989716 1362 1279 83 2175 347 false true 93.90602 1.67913616E8 2.28389632E9 4.7224664127359796E8 3.4014458432101502E9 1.1569834E19 1.6047217E19 189563367179 214760987247 10 N 
82.218636 91.12429 27.35994 38.35643 142 129 13 1603 219 false true 90.84507 1.32967952E8 1.31945203E9 1.2005808219134629E8 9.162422239313953E8 8.3949981E17 2.24724426E18 17152876512 17152876512 2 N 
