GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
98.362335 97.37495 65.14583 63.823963 103 63 40 78 78 false true 61.165047 5.20809216E8 8.2027456E8 7.884392777857574E8 1.339782889887225E9 1.79501815E18 1.88469735E18 32810983427 32810983427 4 N 
94.48134 95.99993 63.33826 56.772728 116 91 25 30 30 false true 78.44827 4588776.0 1.6703137E7 8144152.722027719 2.1524250348278474E7 4.63293324E14 6.1005118E14 417578501 417578501 16 N 
97.08065 94.65021 50.116478 65.771225 195 168 27 516 149 false true 86.15385 1.7120832E8 1.06529619E9 3.3524066238642055E8 1.490129072113828E9 2.22048462E18 3.01987795E18 28763000000 28763000000 4 N 
98.10789 85.9504 51.188747 47.175705 112 101 11 106 106 false true 90.17857 9.2405944E7 8.4845459E8 9.027945195136903E7 7.548061933719583E8 5.69732428E17 1.14134207E18 9332999999 9332999999 10 N 
81.19009 0.0 32.976048 0.0 56 55 1 684 65 false false 98.21429 2454534.8 1.2E8 1540998.195982543 0.0 0.0 1.38169366E16 120000000 134999411 2 N 
97.772064 98.65469 84.24687 85.921646 1391 794 597 311 213 true true 57.081238 1.10472512E9 1.46926579E9 2.8615504841033945E9 4.3332484090188875E9 1.877706E19 1.8909918E19 877150000000 877150000000 108 N 
95.26518 96.1539 40.130337 56.281246 184 158 26 200 183 false true 85.86957 1.42192432E8 8.6170771E8 2.4157067741953006E8 1.2646858960442283E9 1.59943043E18 2.11713287E18 22404400200 22466400200 6 N 
98.382095 93.425575 49.97348 47.764454 92 75 17 60 60 false false 81.521736 1.8033544E8 7.9559757E8 1.7342410755956975E8 7.170129893205287E8 5.14107585E17 8.9265521E17 13525159396 13525159396 9 N 
98.41088 98.878685 89.50745 87.706955 23730 16938 6792 2358 36 true true 71.378006 4.26827616E8 1.06438688E9 5.10889262440292E9 8.419472257966086E9 7.08862E19 7.129394E19 7229237768688 7229297056724 363 N 
98.3069 98.701225 77.81693 81.08969 578 318 260 308 177 false true 55.0173 1.53069286E9 1.87215488E9 2.9622122893124995E9 4.665382102838083E9 2.176581E19 2.1882381E19 486760000000 486760000000 24 N 
92.58612 0.0 50.193363 NaN 113 112 1 168 168 false true 99.11504 9.2930744E7 0.0 8.816679940995719E7 0.0 0.0 8.6361232E15 0 10408250000 2 N 
95.857895 94.79169 50.390743 57.534344 76 52 24 1234 549 false false 68.42105 4.55955232E8 9.8668851E8 4.156829632453703E8 1.108268549258994E9 1.22825908E18 1.50993719E18 23680525140 23709670162 6 N 
76.57542 62.5 20.86857 22.04074 92 88 4 399 100 false false 95.652176 2.9568154E7 6.5049997E8 1.473847470349264E7 3.173338147755468E8 1.00700748E17 4.86257162E17 2602000000 2602000000 2 N 
97.75527 75.0 66.94939 44.131947 96 92 4 1329 24 false false 95.833336 4247846.0 9.7700464E7 1.026907476196978E7 7.962031964032468E7 6.3393948E15 1.50727872E16 390801861 390801861 3 N 
99.905 98.08234 74.00937 85.96489 2373 2020 353 1718 1366 true true 85.12431 2.8545976E7 1.63075984E8 1.1687210138618319E8 5.912033409103742E8 3.4952169E17 3.67619445E17 57565856255 57662844976 65 N 
99.056656 95.351456 81.49266 84.56384 171 129 42 1558 515 false true 75.4386 5.0842608E8 1.56159424E9 2.720579218193751E9 4.851380255128596E9 2.3535895E19 2.4645052E19 65586972724 65586973724 5 N 
80.40164 88.387535 80.278114 76.59219 128 76 52 4 4 false true 59.375 2.3171052E7 3.3865384E7 5.684382818492657E7 6.82965910649189E7 4.6644241E15 4.7787927E15 1761000000 1761000000 47 N 
99.18469 95.6789 86.989685 77.54496 313 259 54 1210 415 false true 82.747604 8.920025E8 4.27702579E9 3.9927113910499096E9 8.333188377995655E9 6.9442027E19 8.090042E19 230959410445 231028660446 8 N 
94.24282 93.75 97.547195 87.4826 139 123 16 2023 71 false true 88.48921 9.0869856E8 6.9856051E9 7.656690244952275E9 2.0397505387563984E10 4.160582E20 4.5298707E20 111769692298 111769942876 21 N 
99.18047 0.0 20.79949 NaN 123 122 1 62 62 false true 99.18699 1.0742656E7 0.0 3941553.2222798453 0.0 0.0 1.15404656E14 0 1310604297 8 N 
87.19006 90.625 47.297295 48.986485 38 22 16 7 7 false false 57.894737 6727272.5 9250000.0 5909790.334131031 8257572.282456872 6.8187501E13 7.4551665E13 148000000 148000000 11 N 
99.33418 94.44446 62.4232 65.58205 420 396 24 132 132 false true 94.28571 1.1028448E8 1.81969459E9 1.6088781227930927E8 2.7042549035971813E9 7.3129931E18 1.0235078E19 43672673634 43672673634 36 N 
99.223366 99.20803 41.60381 46.25441 614 359 255 1939 135 false true 58.469055 2.13934512E8 3.01186304E8 2.1960345558178458E8 4.998302013771179E8 2.49830207E17 2.57443157E17 76802559155 76802559155 3 N 
98.48467 95.65217 51.89033 71.37422 183 160 23 759 100 false true 87.431694 5.0878604E7 3.5393824E8 4.866358127928375E7 6.303644481315082E8 3.97359379E17 4.89204403E17 8140580892 8140580892 6 N 
98.39429 50.0 78.02549 47.956436 98 96 2 80 80 false false 97.95918 2.59926896E8 1.22580019E10 7.813755649106181E8 1.1757001728E10 1.3822709E20 2.8218092E20 24516003121 24952980636 11 N 
98.26266 84.0 48.547153 13.628188 87 77 10 148 97 false false 88.505745 3.81285696E8 2.9358999E9 4.61670155651372E8 7.795230908062783E8 6.0765623E17 7.1337101E18 29359000000 29359000000 3 N 
90.444466 85.714294 83.25461 68.06877 37 30 7 60 60 false false 81.08108 8.9196666E8 3.73685683E9 3.051976344978643E9 5.6534603229073305E9 3.1961613E19 4.0055015E19 26158000000 26759000000 4 N 
84.68547 95.24671 97.41545 94.8693 180 133 47 1627 35 true true 73.888885 2.4566958E7 6.9465512E7 1.7676656003899008E8 4.179387632449841E8 1.74672815E17 1.7668865E17 3264878825 3267406833 57 N 
97.94452 96.17339 52.31874 73.81697 254 226 28 1761 240 false true 88.97638 1.73992928E8 1.40437158E9 4.312885323606364E8 2.639982033477825E9 6.969504E18 8.4833375E18 39322404977 39322404977 12 N 
89.88669 91.2404 83.2212 84.47338 825 452 373 817 42 false true 54.78788 1.32034056E8 1.5999832E8 4.0013630082996035E8 4.944701322467312E8 2.44500651E17 2.45282679E17 59679440002 59679440002 19 N 
46.34712 79.99999 84.37902 59.346687 60 55 5 232 232 false false 91.666664 1.40036352E8 1.48779994E9 6.109957511817673E8 1.7649361196984806E9 3.11499945E18 4.9314652E18 7439000000 7702000000 3 N 
98.847626 98.99566 91.91385 95.534805 7917 4673 3244 1570 1570 false true 59.024883 8.1538547E8 1.17456397E9 4.687083302207649E9 1.0350611465283651E10 1.07134495E20 1.0726476E20 3810302082995 3810302082995 45 N 
95.01782 98.12534 37.97258 41.45956 423 342 81 1743 331 false true 80.85107 4.8300188E7 2.03933584E8 4.318984014782829E7 1.8441771237092936E8 3.40098961E16 5.8231665E16 16518619369 16518688849 5 N 
98.34064 88.88889 30.171135 23.69517 96 69 27 71 71 false false 71.875 3.1515936E8 6.8170374E8 1.7141006203774476E8 3.1497017923345613E8 9.9206228E16 2.33561009E17 18406000000 21746000000 5 N 
99.184715 94.117615 64.06575 72.7712 154 137 17 963 168 false true 88.96104 2.75704032E8 2.22183859E9 7.775428110126052E8 3.570846856067819E9 1.2750946E19 1.6538388E19 37771256070 37771456070 6 N 
16.926847 43.606133 44.12522 52.55714 2635 1484 1151 551 9 true true 56.318787 3.2805386E7 4.2143704E7 2.2087363477880296E8 2.91423140872598E8 8.4929156E16 8.5012126E16 48507223300 48683031200 110 N 
99.38854 97.61902 50.757504 50.833557 230 188 42 247 247 false true 81.73913 5.12702784E8 2.29495552E9 5.429359230574296E8 2.4852041385333357E9 6.1762405E18 9.352666E18 96388139704 96388139704 7 N 
96.87159 84.375 47.821575 62.18633 248 240 8 249 249 false true 96.77419 1.18224976E8 3.54674995E9 2.463871049293448E8 4.662085898162326E9 2.1735045E19 3.348983E19 28374000000 28374000000 4 N 
95.39812 91.83674 30.390623 44.438316 51 37 14 23 23 false false 72.54902 4.2E7 1.11E8 2.4644499413689688E7 9.120307012376283E7 8.3179998E15 1.30790001E16 1554000000 1554000000 5 N 
