Address,GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransaction,inNumTransaction,outNumTransaction,paying,paid,numberAddressesPaidAfterTheyPaid,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendBTC,totalIncomeBTC,totalSendUSD,totalIncomeUSD,maxNumTransRec,maxDiffDay,minResponsiveness,avgResponsiveness,maxResponsiveness,rangoCluster,type
1DeCCcuBeiPytm3b1oGzq4ehtDHWdbGHWg 99.02802 99.10252 90.89724 86.48127 4722 2949 1773 2134 2910 16 2274 1830 false true 62.45235 3.17788416E8 5.28573312E8 2.248331741895014E9 2.910655570111759E9 8.4719163E18 8.5163465E18 937158599585 937158601585 82298.54536478253 81771.72395152987 34 39516000000 0 68502 63765812 47 N 
1Mz6PNnCJ1cwVK3qaH66QtCko5oNaHN4a 92.068085 96.966286 69.084366 73.32823 307 224 83 211 102 10 1186 373 false true 72.96417 3.67703859E9 9.9235697E9 1.001942874987476E10 1.936240085122659E10 3.7490268E20 4.1392176E20 823656332778 823656332778 47552.588233561415 19339.666825617245 16 100000000000 0 150925 2299247 17 N 
1DbccLNcWNuxxVJVR3z7VZCPx6QYu3JJEr 96.87496 89.25618 39.10825 42.967545 51 40 11 35 12 0 63 54 false false 78.43137 3.45250016E8 1.25545459E9 2.564731713080343E8 1.1761124211258433E9 1.38324047E18 2.21171286E18 13810000000 13810000000 474.2298856294631 396.603551773796 6 3980000000 0 28272 72938 4 N 
19AVwnyf4QPzSYyHJoUYdPa9iy8NNGoH11 98.81232 99.40067 67.06078 65.85189 1247 826 421 734 227 15 1390 827 false true 66.238976 3.9851104E8 7.8186874E8 7.723620919244854E8 1.4417495961361372E9 2.07864006E18 2.22560491E18 329166710765 329170178449 36631.85836756531 34116.18143817199 17 16000000000 0 27914 1385868 62 N 
161DmSexYD3duToyz8XSWFb1TwmLT2jfoQ 95.703125 94.117615 73.492485 59.336693 49 32 17 26 19 4 711 710 false false 65.30612 1.17502502E9 2.21181158E9 2.0606710949839826E9 2.594347691138411E9 6.7306395E18 7.8055677E18 37600800000 37600800000 9865.682969671194 5792.402626241345 4 10000000000 0 312785 1826316 12 N 
15Mgz6jRSWhM1zmWyuuSsQifRwFBWGtUnk 99.04362 99.432594 94.11252 92.64784 13694 9388 4306 7181 4467 37 2489 2176 true true 68.55557 7.240713E8 1.57860224E9 9.316626817588652E9 1.8418228490727703E10 3.392272E20 3.399634E20 6797446665212 6797499705592 292943.53903066466 170560.93342845284 269 1733985000000 0 11387 14933126 161 N 
1P6m7vVwfrC3drhc8uCfRueiVTrAR7wtte 98.63945 98.970985 71.118454 70.07738 1802 984 818 934 911 7 321 269 false true 54.605995 1.6935544E8 2.03723344E8 6.75827454468075E8 7.43282047147557E8 5.52468103E17 5.53649459E17 166645819141 166645819141 15586.929904017057 13731.187665383817 34 17982000000 0 10511 2148207 27 N 
1JFXgMMJ994vcexEmD8WoxoV88vDs4ixvj 98.96624 90.90907 46.833508 55.701344 175 164 11 93 10 0 2285 2285 false true 93.71429 1.28667512E8 6.6561779E8 1.0827591886362594E8 6.995559408433554E8 4.89378538E17 7.7769413E17 7321795790 21101472097 80230.54122541359 3132.902983648018 10 4001180509 42889 10353141 20663394 2 N 
1HVio1SrHXxgXvMMavmzaFDRRfcx2KnivW 99.4595 97.005135 43.71071 75.238 267 230 37 205 60 1 1735 1017 false true 86.14232 9.3153016E7 5.7905907E8 9.402375480057572E7 9.923665370586216E8 9.8479147E17 1.22089634E18 21425184874 21425184874 7985.822050274765 1505.5875793767848 7 4414771526 4453 1530023 41466381 18 N 
1JQ7HhDvvU8ZGNTJ1kJe7LXvchhomZGRoD 98.86389 0.0 56.55021 NaN 89 88 1 35 0 0 1123 1123 false false 98.8764 6323394.0 0.0 6849020.927706863 0.0 0.0 3.9985311E13 0 556458542 0.0 469.0476687521346 5 0 9223372036854775807 0 -9223372036854775808 1 N 
